10000,10,40,666,666,20,20,3,50,95,131880,0,110,-110,2,200,100,1000,62,663,69,594,24,7,32156,8365,200,200,50,10,500,1000
10000,10,40,666,666,20,20,3,50,95,135102,1,110,-110,2,200,100,1000,62,545,73,472,25,7,33807,7661,200,200,50,10,500,1000
10000,10,40,666,666,20,20,3,50,95,132253,2,110,-110,2,200,100,1000,62,586,62,524,24,6,33380,7561,200,200,50,10,500,1000
10000,10,40,666,666,20,20,3,50,95,131843,3,110,-110,2,200,100,1000,62,559,73,486,25,7,34212,7345,200,200,50,10,500,1000
10000,10,40,666,666,20,20,3,50,95,130980,4,110,-110,2,200,100,1000,62,583,77,506,25,7,32027,8578,200,200,50,10,500,1000
10000,10,40,666,666,20,20,3,50,95,129000,5,110,-110,2,200,100,1000,62,568,67,501,24,6,33135,8511,200,200,50,10,500,1000
10000,10,40,666,666,20,20,3,50,95,129348,6,110,-110,2,200,100,1000,62,486,75,411,25,7,32065,8565,200,200,50,10,500,1000
10000,10,40,666,666,20,20,3,50,95,130015,7,110,-110,2,200,100,1000,62,661,69,592,24,7,32140,8328,200,200,50,10,500,1000
10000,10,40,666,666,20,20,3,50,95,131224,8,110,-110,2,200,100,1000,62,616,77,539,24,7,34511,7910,200,200,50,10,500,1000
10000,10,40,666,666,20,20,3,50,95,126968,9,110,-110,2,200,100,1000,62,508,70,438,25,6,33786,6550,200,200,50,10,500,1000
10000,10,40,666,666,20,20,3,50,95,128078,10,110,-110,2,200,100,1000,62,631,82,549,25,7,33761,8629,200,200,50,10,500,1000
10000,10,40,666,666,20,20,3,50,95,130077,11,110,-110,2,200,100,1000,62,659,62,597,25,6,34123,7967,200,200,50,10,500,1000
10000,10,40,666,666,20,20,3,50,95,125669,12,110,-110,2,200,100,1000,62,625,72,553,25,6,32888,7458,200,200,50,10,500,1000
10000,10,40,666,666,20,20,3,50,95,130130,13,110,-110,2,200,100,1000,62,438,78,360,25,6,30627,8240,200,200,50,10,500,1000
10000,10,40,666,666,20,20,3,50,95,131729,14,110,-110,2,200,100,1000,62,607,55,552,25,5,35077,8454,200,200,50,10,500,1000
10000,10,40,666,666,20,20,3,50,95,129151,15,110,-110,2,200,100,1000,62,626,74,552,24,7,30761,8602,200,200,50,10,500,1000
