100,10,40,6,6,20,20,3,50,95,3347,0,110,-110,2,200,100,1000,62,5,1,4,4,3,345,153,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3033,1,110,-110,2,200,100,1000,62,8,6,2,6,3,339,141,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3242,2,110,-110,2,200,100,1000,62,9,4,5,8,3,370,226,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,2680,3,110,-110,2,200,100,1000,62,10,6,4,9,3,350,170,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3221,4,110,-110,2,200,100,1000,62,8,3,5,7,3,408,180,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3189,5,110,-110,2,200,100,1000,62,6,3,3,5,3,378,151,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,2628,6,110,-110,2,200,100,1000,62,10,6,4,7,3,408,137,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3713,7,110,-110,2,200,100,1000,62,8,6,2,7,3,492,218,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,2891,8,110,-110,2,200,100,1000,62,8,5,3,6,3,301,127,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3194,9,110,-110,2,200,100,1000,62,3,2,1,3,3,377,151,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3573,10,110,-110,2,200,100,1000,62,7,3,4,6,3,442,141,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3313,11,110,-110,2,200,100,1000,62,9,6,3,7,3,319,158,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3060,12,110,-110,2,200,100,1000,62,6,2,4,4,3,312,137,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3136,13,110,-110,2,200,100,1000,62,9,5,4,6,3,381,169,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,2726,14,110,-110,2,200,100,1000,62,7,4,3,7,3,361,170,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,2941,15,110,-110,2,200,100,1000,62,10,6,4,9,3,386,164,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3128,16,110,-110,2,200,100,1000,62,7,5,2,7,3,346,140,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,2911,17,110,-110,2,200,100,1000,62,6,1,5,5,3,305,138,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3206,18,110,-110,2,200,100,1000,62,6,5,1,5,3,335,126,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3190,19,110,-110,2,200,100,1000,62,8,6,2,8,3,321,154,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3213,20,110,-110,2,200,100,1000,62,8,5,3,5,4,431,200,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,2797,21,110,-110,2,200,100,1000,62,5,1,4,4,3,305,137,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3245,22,110,-110,2,200,100,1000,62,5,3,2,4,3,311,141,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3005,23,110,-110,2,200,100,1000,62,8,5,3,6,3,300,148,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3232,24,110,-110,2,200,100,1000,62,8,6,2,7,3,394,171,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3036,25,110,-110,2,200,100,1000,62,7,5,2,7,3,328,159,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3132,26,110,-110,2,200,100,1000,62,6,3,3,4,4,358,161,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3251,27,110,-110,2,200,100,1000,62,9,4,5,7,3,309,153,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,2875,28,110,-110,2,200,100,1000,62,6,5,1,6,3,370,169,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3091,29,110,-110,2,200,100,1000,62,7,6,1,7,3,307,151,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,2789,30,110,-110,2,200,100,1000,62,7,4,3,7,3,327,156,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3249,31,110,-110,2,200,100,1000,62,8,5,3,7,3,307,168,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3262,32,110,-110,2,200,100,1000,62,5,3,2,4,4,333,147,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3230,33,110,-110,2,200,100,1000,62,8,4,4,6,3,304,150,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3310,34,110,-110,2,200,100,1000,62,10,5,5,8,3,334,150,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3235,35,110,-110,2,200,100,1000,62,8,4,4,8,3,342,172,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3324,36,110,-110,2,200,100,1000,62,9,4,5,7,3,357,154,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3268,37,110,-110,2,200,100,1000,62,6,3,3,5,3,351,147,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3117,38,110,-110,2,200,100,1000,62,6,4,2,5,3,363,159,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3303,39,110,-110,2,200,100,1000,62,8,6,2,8,3,344,161,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3376,40,110,-110,2,200,100,1000,62,8,6,2,7,3,328,183,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,2970,41,110,-110,2,200,100,1000,62,8,6,2,8,3,348,165,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3274,42,110,-110,2,200,100,1000,62,7,2,5,6,3,343,174,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3173,43,110,-110,2,200,100,1000,62,9,5,4,7,3,405,174,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3446,44,110,-110,2,200,100,1000,62,8,4,4,7,3,481,157,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3129,45,110,-110,2,200,100,1000,62,7,4,3,7,3,390,152,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3150,46,110,-110,2,200,100,1000,62,5,4,1,5,3,318,145,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3212,47,110,-110,2,200,100,1000,62,7,5,2,7,3,308,144,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,3271,48,110,-110,2,200,100,1000,62,6,6,0,6,3,374,170,200,200,50,10,500,1000
100,10,40,6,6,20,20,3,50,95,2402,49,110,-110,2,200,100,1000,62,4,2,2,4,3,306,129,200,200,50,10,500,1000
