9,1
10,1
13,1
14,1
17,1
18,1
19,1
27,1
31,1
32,1
33,1
36,1
39,1
40,1
41,1
44,1
48,1
49,1
52,1
53,1
56,1
59,1
60,1
61,1
63,1
64,1
65,1
69,1
70,1
71,1
72,1
73,1
81,1
82,1
83,1
84,1
91,1
92,1
95,1
98,1
99,1
102,1
105,1
108,1
122,1
123,1
124,1
125,1
128,1
129,1
130,1
134,1
135,1
138,1
139,1
140,1
143,1
144,1
147,1
150,1
152,1
156,1
157,1
158,1
167,1
168,1
169,1
172,1
180,1
183,0.95652
184,0.95652
185,0.95652
186,0.95652
190,0.95833
193,0.92
194,0.92
195,0.92
201,0.92
204,0.92
205,0.92
208,0.92
213,0.92
214,0.92
216,0.92
217,0.92
218,0.92
219,0.92
220,0.92
221,0.92
222,0.92
223,0.92
224,0.92
227,0.92
228,0.92
230,0.92
234,0.92
235,0.92
238,0.92
242,0.92308
243,0.92308
244,0.92308
245,0.92308
251,0.92308
252,0.92308
253,0.92308
256,0.92308
267,0.92308
268,0.92308
279,0.92593
280,0.92593
281,0.92593
282,0.92593
283,0.92593
284,0.92593
285,0.92593
286,0.92593
289,0.89286
290,0.89286
291,0.89286
292,0.89286
295,0.89286
296,0.89286
297,0.89286
301,0.86207
302,0.86207
308,0.86667
309,0.86667
312,0.83871
315,0.83871
318,0.83871
319,0.83871
326,0.84375
327,0.84375
328,0.84375
329,0.84375
330,0.84375
331,0.84375
336,0.84375
337,0.84375
340,0.84848
341,0.84848
342,0.84848
348,0.84848
349,0.84848
350,0.84848
351,0.84848
353,0.84848
354,0.84848
356,0.84848
358,0.84848
360,0.84848
364,0.84848
373,0.84848
380,0.84848
382,0.84848
383,0.84848
386,0.84848
390,0.84848
394,0.84848
397,0.84848
400,0.84848
401,0.84848
405,0.84848
406,0.84848
407,0.84848
409,0.84848
412,0.84848
413,0.84848
415,0.84848
416,0.84848
421,0.84848
422,0.84848
423,0.84848
426,0.84848
427,0.84848
429,0.84848
432,0.84848
433,0.84848
434,0.84848
437,0.84848
444,0.85294
445,0.85294
448,0.85294
449,0.85294
450,0.85294
451,0.85294
455,0.85294
456,0.85294
457,0.85294
460,0.85714
464,0.85714
465,0.85714
466,0.85714
467,0.85714
469,0.85714
476,0.86111
477,0.86111
478,0.86111
484,0.87179
489,0.87179
492,0.87179
493,0.87179
496,0.87179
497,0.87179
498,0.87179
499,0.87179
500,0.87179
507,0.875
510,0.87805
511,0.87805
514,0.87805
515,0.87805
519,0.87805
523,0.87805
526,0.88095
527,0.88095
530,0.88095
531,0.88095
532,0.88095
534,0.88095
540,0.88372
541,0.88372
542,0.88372
543,0.88372
548,0.88372
558,0.88636
559,0.88636
561,0.88636
562,0.88636
568,0.88636
569,0.88636
570,0.88636
571,0.88636
572,0.88636
573,0.88636
575,0.88636
576,0.88636
578,0.88636
579,0.88636
580,0.88636
581,0.88636
582,0.88636
583,0.88636
584,0.88636
585,0.88636
588,0.88636
591,0.88636
597,0.88889
599,0.88889
602,0.8913
603,0.8913
604,0.8913
605,0.8913
608,0.8913
609,0.8913
610,0.8913
611,0.8913
612,0.8913
613,0.8913
614,0.8913
617,0.89362
619,0.89362
620,0.89362
621,0.89362
624,0.89362
629,0.89362
630,0.89362
631,0.89362
634,0.89362
638,0.89362
639,0.89362
640,0.89362
641,0.89362
644,0.89362
647,0.875
648,0.875
649,0.875
650,0.875
651,0.875
652,0.875
655,0.875
657,0.875
658,0.875
659,0.875
662,0.875
666,0.875
667,0.875
668,0.875
671,0.87755
677,0.86
680,0.86275
681,0.86275
684,0.86538
685,0.86538
686,0.86538
690,0.86538
692,0.86538
695,0.86792
697,0.86792
698,0.86792
699,0.86792
700,0.86792
704,0.86792
707,0.86792
713,0.86792
714,0.86792
716,0.86792
717,0.86792
718,0.86792
719,0.86792
720,0.86792
721,0.86792
722,0.86792
723,0.86792
727,0.86792
728,0.86792
729,0.86792
730,0.86792
731,0.86792
734,0.86792
737,0.87037
744,0.87273
746,0.87273
747,0.87273
750,0.875
751,0.875
752,0.875
753,0.875
754,0.875
755,0.875
761,0.875
762,0.875
773,0.87931
774,0.87931
779,0.87931
782,0.87931
785,0.87931
786,0.87931
789,0.87931
793,0.87931
794,0.87931
797,0.87931
800,0.87931
803,0.87931
804,0.87931
808,0.88136
811,0.88136
815,0.88136
816,0.88136
817,0.88136
818,0.88136
821,0.88136
823,0.88136
832,0.89062
835,0.89231
838,0.89231
839,0.89231
840,0.89231
842,0.89231
844,0.89231
845,0.89231
846,0.89231
853,0.89231
857,0.89231
858,0.89231
863,0.89231
864,0.89231
867,0.89231
868,0.89231
869,0.89231
870,0.89231
871,0.89231
873,0.89231
874,0.89231
875,0.89231
878,0.89394
879,0.89394
880,0.89394
881,0.89394
882,0.89394
883,0.89394
884,0.89394
888,0.89394
891,0.89394
892,0.89394
895,0.89394
898,0.89394
905,0.89706
908,0.89706
909,0.89706
910,0.89706
911,0.89706
914,0.89706
915,0.89706
918,0.89706
919,0.89706
920,0.89706
923,0.89706
926,0.89706
930,0.89855
931,0.89855
934,0.89855
935,0.89855
936,0.89855
937,0.89855
940,0.89855
941,0.89855
944,0.89855
945,0.89855
952,0.90141
953,0.90141
954,0.90141
957,0.90141
960,0.90141
963,0.90278
966,0.90411
967,0.90411
971,0.90411
972,0.90411
975,0.90411
976,0.90411
977,0.90411
979,0.90411
980,0.90411
981,0.90411
982,0.90411
983,0.90411
984,0.90411
987,0.90411
994,0.89189
998,0.89189
1003,0.89333
1004,0.89333
1005,0.89333
1006,0.89333
1011,0.89474
1014,0.89474
1017,0.89474
1018,0.89474
1019,0.89474
1022,0.89474
1023,0.89474
1024,0.89474
1026,0.89474
