9,0.25
10,0.25
13,0.25
14,0.25
17,0.25
18,0.25
19,0.25
27,0.2
31,0.14286
32,0.14286
33,0.14286
36,0.25
39,0.25
40,0.25
41,0.25
44,0.25
48,0.25
49,0.25
52,0.22222
53,0.22222
56,0.22222
59,0.22222
60,0.22222
61,0.22222
63,0.22222
64,0.22222
65,0.22222
69,0.2
70,0.2
71,0.2
72,0.2
73,0.2
81,0.15385
82,0.15385
83,0.15385
84,0.15385
91,0.13333
92,0.13333
95,0.13333
98,0.13333
99,0.13333
102,0.13333
105,0.13333
108,0.13333
122,0.1
123,0.1
124,0.1
125,0.1
128,0.095238
129,0.095238
130,0.095238
134,0.095238
135,0.095238
138,0.095238
139,0.095238
140,0.095238
143,0.13636
144,0.13636
147,0.13636
150,0.13636
152,0.13636
156,0.13636
157,0.13636
158,0.13636
167,0.13043
168,0.13043
169,0.13043
172,0.13043
180,0.125
183,0.125
184,0.125
185,0.125
186,0.125
190,0.11538
193,0.11538
194,0.11538
195,0.11538
201,0.17857
204,0.17241
205,0.17241
208,0.17241
213,0.17241
214,0.17241
216,0.17241
217,0.17241
218,0.17241
219,0.17241
220,0.17241
221,0.17241
222,0.17241
223,0.17241
224,0.17241
227,0.17241
228,0.17241
230,0.17241
234,0.17241
235,0.17241
238,0.17241
242,0.17241
243,0.17241
244,0.17241
245,0.17241
251,0.17241
252,0.17241
253,0.17241
256,0.17241
267,0.16667
268,0.16667
279,0.16129
280,0.16129
281,0.16129
282,0.16129
283,0.16129
284,0.16129
285,0.16129
286,0.16129
289,0.1875
290,0.1875
291,0.1875
292,0.1875
295,0.1875
296,0.1875
297,0.1875
301,0.21212
302,0.21212
308,0.20588
309,0.20588
312,0.22857
315,0.22857
318,0.22857
319,0.22857
326,0.22857
327,0.22857
328,0.22857
329,0.22857
330,0.22857
331,0.22857
336,0.22857
337,0.22857
340,0.22857
341,0.22857
342,0.22857
348,0.21622
349,0.21622
350,0.21622
351,0.21622
353,0.21622
354,0.21622
356,0.21622
358,0.21622
360,0.21622
364,0.23684
373,0.23077
380,0.25
382,0.25
383,0.25
386,0.26829
390,0.26829
394,0.26829
397,0.2619
400,0.27907
401,0.27907
405,0.27907
406,0.27907
407,0.27907
409,0.27907
412,0.29545
413,0.29545
415,0.29545
416,0.29545
421,0.29545
422,0.29545
423,0.29545
426,0.29545
427,0.29545
429,0.29545
432,0.29545
433,0.29545
434,0.29545
437,0.28889
444,0.28889
445,0.28889
448,0.28889
449,0.28889
450,0.28889
451,0.28889
455,0.28889
456,0.28889
457,0.28889
460,0.28261
464,0.28261
465,0.28261
466,0.28261
467,0.28261
469,0.28261
476,0.2766
477,0.2766
478,0.2766
484,0.2766
489,0.27083
492,0.27083
493,0.27083
496,0.27083
497,0.27083
498,0.27083
499,0.27083
500,0.27083
507,0.26531
510,0.26
511,0.26
514,0.26
515,0.26
519,0.26
523,0.27451
526,0.27451
527,0.27451
530,0.27451
531,0.27451
532,0.27451
534,0.27451
540,0.27451
541,0.27451
542,0.27451
543,0.27451
548,0.27451
558,0.26923
559,0.26923
561,0.26923
562,0.26923
568,0.26923
569,0.26923
570,0.26923
571,0.26923
572,0.26923
573,0.26923
575,0.26923
576,0.26923
578,0.26923
579,0.26923
580,0.26923
581,0.26923
582,0.26923
583,0.26923
584,0.26923
585,0.26923
588,0.26923
591,0.26923
597,0.26923
599,0.26923
602,0.26923
603,0.26923
604,0.26923
605,0.26923
608,0.28302
609,0.28302
610,0.28302
611,0.28302
612,0.28302
613,0.28302
614,0.28302
617,0.27778
619,0.27778
620,0.27778
621,0.27778
624,0.29091
629,0.28571
630,0.28571
631,0.28571
634,0.29825
638,0.31034
639,0.31034
640,0.31034
641,0.31034
644,0.31034
647,0.32203
648,0.32203
649,0.32203
650,0.32203
651,0.32203
652,0.32203
655,0.32203
657,0.32203
658,0.32203
659,0.32203
662,0.32203
666,0.33333
667,0.33333
668,0.33333
671,0.33333
677,0.33871
680,0.33871
681,0.33871
684,0.33871
685,0.33871
686,0.33871
690,0.33871
692,0.33871
695,0.33871
697,0.33871
698,0.33871
699,0.33871
700,0.33871
704,0.34921
707,0.35938
713,0.35938
714,0.35938
716,0.35938
717,0.35938
718,0.35938
719,0.35938
720,0.35938
721,0.35938
722,0.35938
723,0.35938
727,0.35938
728,0.35938
729,0.35938
730,0.35938
731,0.35938
734,0.35938
737,0.35938
744,0.36364
746,0.36364
747,0.36364
750,0.36364
751,0.36364
752,0.36364
753,0.36364
754,0.36364
755,0.36364
761,0.35821
762,0.35821
773,0.36765
774,0.36765
779,0.36765
782,0.36765
785,0.36765
786,0.36765
789,0.37681
793,0.37681
794,0.37681
797,0.38571
800,0.38028
803,0.38028
804,0.38028
808,0.38028
811,0.38028
815,0.38028
816,0.38028
817,0.38028
818,0.38028
821,0.38028
823,0.38028
832,0.36986
835,0.36986
838,0.36986
839,0.36986
840,0.36986
842,0.36986
844,0.36986
845,0.36986
846,0.36986
853,0.36986
857,0.37838
858,0.37838
863,0.38667
864,0.38667
867,0.38667
868,0.38667
869,0.38667
870,0.38667
871,0.38667
873,0.38667
874,0.38667
875,0.38667
878,0.38667
879,0.38667
880,0.38667
881,0.38667
882,0.38667
883,0.38667
884,0.38667
888,0.39474
891,0.39474
892,0.39474
895,0.38961
898,0.38961
905,0.38961
908,0.39744
909,0.39744
910,0.39744
911,0.39744
914,0.40506
915,0.40506
918,0.40506
919,0.40506
920,0.40506
923,0.4125
926,0.4125
930,0.40741
931,0.40741
934,0.41463
935,0.41463
936,0.41463
937,0.41463
940,0.42169
941,0.42169
944,0.42169
945,0.42169
952,0.42857
953,0.42857
954,0.42857
957,0.42857
960,0.43529
963,0.43529
966,0.43023
967,0.43023
971,0.43678
972,0.43678
975,0.43678
976,0.43678
977,0.43678
979,0.43678
980,0.43678
981,0.43678
982,0.43678
983,0.43678
984,0.43678
987,0.43678
994,0.44318
998,0.4382
1003,0.43333
1004,0.43333
1005,0.43333
1006,0.43333
1011,0.42857
1014,0.43478
1017,0.44086
1018,0.44086
1019,0.44086
1022,0.44681
1023,0.44681
1024,0.44681
1026,0.44681
1030,0.44681
1031,0.44681
1032,0.44681
1033,0.44681
1034,0.44681
1035,0.44681
1036,0.44681
1039,0.44681
1040,0.44681
1047,0.44211
1050,0.44211
1053,0.44211
1054,0.44211
1055,0.44211
1056,0.44211
1057,0.44211
1059,0.44211
1060,0.44211
1061,0.44211
1062,0.44211
1064,0.44211
1066,0.44211
1069,0.44211
1070,0.44211
1071,0.44211
1072,0.44211
1075,0.44211
1078,0.4375
1079,0.4375
1082,0.4433
1085,0.4433
1086,0.4433
1091,0.4433
1094,0.4433
1097,0.4433
1098,0.4433
1109,0.44898
1114,0.44444
1117,0.44444
1123,0.44
1127,0.44554
1128,0.44554
1130,0.44554
1131,0.44554
1132,0.44554
1133,0.44554
1136,0.45098
1137,0.45098
1140,0.45098
1143,0.45098
1146,0.45098
1149,0.45098
1152,0.45631
1154,0.45631
1155,0.45631
1157,0.45631
1158,0.45631
1166,0.45192
1169,0.45192
1170,0.45192
1171,0.45192
1172,0.45192
1173,0.45192
1176,0.45192
1178,0.45192
1182,0.44762
1185,0.45283
1186,0.45283
1188,0.45283
1189,0.45283
1190,0.45283
1194,0.45794
1197,0.4537
1200,0.45872
1203,0.45872
1204,0.45872
1205,0.45872
1211,0.45872
1212,0.45872
1213,0.45872
1214,0.45872
1215,0.45872
1216,0.45872
1219,0.45872
1220,0.45872
1221,0.45872
1222,0.45872
1225,0.45455
1226,0.45455
1227,0.45455
