1000,10,40,66,66,20,20,3,50,95,14758,0,110,-110,2,200,100,1000,62,63,23,40,15,3,3597,705,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,14156,1,110,-110,2,200,100,1000,62,72,24,48,16,3,3297,1029,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,13916,2,110,-110,2,200,100,1000,62,72,21,51,15,3,3340,797,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,14993,3,110,-110,2,200,100,1000,62,70,22,48,16,3,3238,847,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,13253,4,110,-110,2,200,100,1000,62,78,21,57,16,3,3382,868,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,13844,5,110,-110,2,200,100,1000,62,77,24,53,18,3,3796,1039,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,14100,6,110,-110,2,200,100,1000,62,48,33,15,16,3,3876,1132,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,14409,7,110,-110,2,200,100,1000,62,58,21,37,14,3,3812,658,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,13581,8,110,-110,2,200,100,1000,62,58,23,35,14,3,2969,694,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,12765,9,110,-110,2,200,100,1000,62,69,23,46,14,3,3468,671,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,13962,10,110,-110,2,200,100,1000,62,70,30,40,19,3,3073,696,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,14534,11,110,-110,2,200,100,1000,62,68,26,42,19,3,3340,855,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,14180,12,110,-110,2,200,100,1000,62,63,21,42,16,3,3752,980,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,14246,13,110,-110,2,200,100,1000,62,72,26,46,18,3,3081,691,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,12817,14,110,-110,2,200,100,1000,62,73,32,41,18,3,3408,666,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,13071,15,110,-110,2,200,100,1000,62,73,32,41,20,3,4002,701,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,12812,16,110,-110,2,200,100,1000,62,76,28,48,17,3,2939,671,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,12987,17,110,-110,2,200,100,1000,62,62,20,42,18,3,2890,727,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,13172,18,110,-110,2,200,100,1000,62,74,30,44,17,4,2854,681,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,12247,19,110,-110,2,200,100,1000,62,66,21,45,16,3,2914,652,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,13168,20,110,-110,2,200,100,1000,62,66,17,49,17,3,3010,666,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,12639,21,110,-110,2,200,100,1000,62,67,21,46,19,3,2844,649,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,12797,22,110,-110,2,200,100,1000,62,71,31,40,20,3,3372,662,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,13557,23,110,-110,2,200,100,1000,62,69,9,60,15,3,3307,650,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,16353,24,110,-110,2,200,100,1000,62,75,32,43,18,3,3593,829,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,14779,25,110,-110,2,200,100,1000,62,53,23,30,14,3,3740,898,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,14732,26,110,-110,2,200,100,1000,62,78,29,49,21,3,3589,987,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,13939,27,110,-110,2,200,100,1000,62,71,20,51,17,3,3549,905,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,13943,28,110,-110,2,200,100,1000,62,73,26,47,19,3,3478,1194,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,15509,29,110,-110,2,200,100,1000,62,58,26,32,17,3,3219,827,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,14785,30,110,-110,2,200,100,1000,62,62,23,39,16,3,3709,693,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,16287,31,110,-110,2,200,100,1000,62,69,25,44,18,3,3458,674,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,15398,32,110,-110,2,200,100,1000,62,76,29,47,18,3,3866,801,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,14243,33,110,-110,2,200,100,1000,62,66,24,42,17,3,3377,862,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,15658,34,110,-110,2,200,100,1000,62,84,31,53,18,4,3281,836,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,15245,35,110,-110,2,200,100,1000,62,78,26,52,20,3,3529,745,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,15090,36,110,-110,2,200,100,1000,62,76,23,53,16,4,4259,1359,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,14843,37,110,-110,2,200,100,1000,62,67,26,41,15,3,3564,690,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,15133,38,110,-110,2,200,100,1000,62,74,28,46,19,3,3666,878,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,22202,39,110,-110,2,200,100,1000,62,67,28,39,16,3,4075,1286,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,13868,40,110,-110,2,200,100,1000,62,65,18,47,17,3,3464,732,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,15473,41,110,-110,2,200,100,1000,62,66,26,40,18,3,3369,807,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,14246,42,110,-110,2,200,100,1000,62,66,12,54,15,3,3760,962,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,14255,43,110,-110,2,200,100,1000,62,56,29,27,17,4,3400,838,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,14844,44,110,-110,2,200,100,1000,62,80,30,50,20,3,3304,711,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,14782,45,110,-110,2,200,100,1000,62,65,27,38,18,3,3283,938,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,14232,46,110,-110,2,200,100,1000,62,65,22,43,16,3,3668,787,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,14827,47,110,-110,2,200,100,1000,62,52,18,34,17,3,4149,885,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,14137,48,110,-110,2,200,100,1000,62,82,27,55,18,3,3686,956,200,200,50,10,500,1000
1000,10,40,66,66,20,20,3,50,95,14366,49,110,-110,2,200,100,1000,62,58,28,30,15,3,3137,702,200,200,50,10,500,1000
